"specimen","species","filename","measurement_type","location","sensillum_type","olfactory_type","value","label_on_image","comments","signal","sex","body_length"
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f5_W.tif","sensillum width med","F5","mechano",NA,2.816,"yellow 2B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f5_W.tif","sensillum width dis","F5","mechano",NA,1.83,"yellow 2C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f5_W.tif","sensillum width prox","F5","mechano",NA,3.469,"yellow 3A","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f5_W.tif","sensillum width med","F5","mechano",NA,2.045,"yellow 3B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f5_W.tif","sensillum width dis","F5","mechano",NA,0.683,"yellow 3C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f5_W.tif","sensillum width med","F5","olfactory","trichoid",1.347,"pink 1B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f5_W.tif","sensillum width med","F5","olfactory","trichoid",1.686,"pink 2B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f5_W.tif","sensillum width med","F5","olfactory","trichoid",1.069,"pink 3B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_antennae.tif","segment length","F6",NA,NA,358.713,"","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_L.tif","sensillum length","F6","mechano",NA,63.464,"yellow 1","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_L.tif","sensillum length","F6","mechano",NA,79.808,"yellow 2","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_L.tif","sensillum length","F6","mechano",NA,63.564,"yellow 3","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_L.tif","sensillum length","F6","mechano",NA,90.269,"yellow 4","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_L.tif","sensillum length","F6","mechano",NA,73.749,"yellow 5","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_L.tif","sensillum length","F6","olfactory","trichoid",12.858,"pink 1","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_L.tif","sensillum length","F6","olfactory","trichoid",9.465,"pink 2","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_L.tif","sensillum length","F6","olfactory","trichoid",14.708,"pink 3","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_L.tif","sensillum length","F6","olfactory","trichoid",14.044,"pink 4","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_L.tif","sensillum length","F6","olfactory","trichoid",10.674,"pink 5","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_W.tif","sensillum width prox","F6","mechano",NA,3.712,"yellow 1A","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_W.tif","sensillum width med","F6","mechano",NA,2.433,"yellow 1B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_W.tif","sensillum width dis","F6","mechano",NA,1.257,"yellow 1C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_W.tif","sensillum width prox","F6","mechano",NA,3.112,"yellow 2A","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_W.tif","sensillum width med","F6","mechano",NA,1.404,"yellow 2B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_W.tif","sensillum width dis","F6","mechano",NA,0.653,"yellow 2C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_W.tif","sensillum width prox","F6","mechano",NA,3.127,"yellow 3A","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_W.tif","sensillum width med","F6","mechano",NA,1.791,"yellow 3B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_W.tif","sensillum width dis","F6","mechano",NA,1.05,"yellow 3C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_W.tif","sensillum width med","F6","olfactory","trichoid",1.251,"pink 1B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_W.tif","sensillum width med","F6","olfactory","trichoid",1.725,"pink 2B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_W.tif","sensillum width med","F6","olfactory","trichoid",1.526,"pink 3B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_antennae.tif","segment length","F7",NA,NA,448.283,"","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_L.tif","sensillum length","F7","mechano",NA,127.755,"yellow 1","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_L.tif","sensillum length","F7","mechano",NA,77.129,"yellow 2","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_L.tif","sensillum length","F7","mechano",NA,72.952,"yellow 3","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_L.tif","sensillum length","F7","mechano",NA,79.119,"yellow 4","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_L.tif","sensillum length","F7","mechano",NA,78.491,"yellow 5","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_L.tif","sensillum length","F7","olfactory","trichoid",6.269,"pink 1","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_L.tif","sensillum length","F7","olfactory","trichoid",11.303,"pink 2","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_L.tif","sensillum length","F7","olfactory","trichoid",9.056,"pink 3","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_L.tif","sensillum length","F7","olfactory","trichoid",9.362,"pink 4","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_L.tif","sensillum length","F7","olfactory","trichoid",15.163,"pink 5","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_W.tif","sensillum width prox","F7","mechano",NA,2.899,"yellow 1A","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_W.tif","sensillum width med","F7","mechano",NA,1.84,"yellow 1B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_W.tif","sensillum width dis","F7","mechano",NA,0.865,"yellow 1C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_W.tif","sensillum width prox","F7","mechano",NA,3.916,"yellow 2A","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_W.tif","sensillum width med","F7","mechano",NA,1.757,"yellow 2B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_W.tif","sensillum width dis","F7","mechano",NA,0.925,"yellow 2C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_W.tif","sensillum width prox","F7","mechano",NA,3.473,"yellow 3A","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_W.tif","sensillum width med","F7","mechano",NA,1.702,"yellow 3B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_W.tif","sensillum width dis","F7","mechano",NA,0.83,"yellow 3C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_W.tif","sensillum width med","F7","olfactory","trichoid",1.432,"pink 1B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_W.tif","sensillum width med","F7","olfactory","trichoid",0.911,"pink 2B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_W.tif","sensillum width med","F7","olfactory","trichoid",1.301,"pink 3B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_antennae.tif","segment length","F8",NA,NA,485.95,"","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_L.tif","sensillum length","F8","mechano",NA,92.265,"yellow 1","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_L.tif","sensillum length","F8","mechano",NA,61.031,"yellow 2","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_L.tif","sensillum length","F8","mechano",NA,66.465,"yellow 3","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_L.tif","sensillum length","F8","mechano",NA,71.549,"yellow 4","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_L.tif","sensillum length","F8","mechano",NA,68.317,"yellow 5","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_L.tif","sensillum length","F8","olfactory","trichoid",15.09,"pink 1","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_L.tif","sensillum length","F8","olfactory","trichoid",4.548,"pink 2","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_L.tif","sensillum length","F8","olfactory","trichoid",14.569,"pink 3","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_L.tif","sensillum length","F8","olfactory","trichoid",12.536,"pink 4","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_L.tif","sensillum length","F8","olfactory","trichoid",5.431,"pink 5","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_W.tif","sensillum width prox","F8","mechano",NA,5.154,"yellow 1A","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_W.tif","sensillum width med","F8","mechano",NA,1.908,"yellow 1B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_W.tif","sensillum width dis","F8","mechano",NA,1.049,"yellow 1C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_W.tif","sensillum width prox","F8","mechano",NA,3.116,"yellow 2A","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_W.tif","sensillum width med","F8","mechano",NA,1.981,"yellow 2B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_W.tif","sensillum width dis","F8","mechano",NA,0.543,"yellow 2C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_W.tif","sensillum width prox","F8","mechano",NA,3.194,"yellow 3A","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_W.tif","sensillum width med","F8","mechano",NA,1.885,"yellow 3B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_W.tif","sensillum width dis","F8","mechano",NA,0.546,"yellow 3C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_W.tif","sensillum width med","F8","olfactory","trichoid",1.464,"pink 1B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_W.tif","sensillum width med","F8","olfactory","trichoid",1.157,"pink 2B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_W.tif","sensillum width med","F8","olfactory","trichoid",1.065,"pink 3B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_antennae.tif","segment length","F9",NA,NA,843.842,"","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_L.tif","sensillum length","F9","mechano",NA,83.882,"yellow 1","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_L.tif","sensillum length","F9","mechano",NA,74.53,"yellow 2","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_L.tif","sensillum length","F9","mechano",NA,57.534,"yellow 3","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_L.tif","sensillum length","F9","mechano",NA,89.914,"yellow 4","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_L.tif","sensillum length","F9","mechano",NA,43.285,"yellow 5","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_L.tif","sensillum length","F9","olfactory","trichoid",5.655,"pink 1","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_L.tif","sensillum length","F9","olfactory","trichoid",5.489,"pink 2","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_L.tif","sensillum length","F9","olfactory","trichoid",3.585,"pink 3","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_L.tif","sensillum length","F9","olfactory","trichoid",5.134,"pink 4","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_L.tif","sensillum length","F9","olfactory","trichoid",4.893,"pink 5","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_W.tif","sensillum width prox","F9","mechano",NA,4.88,"yellow 1A","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_W.tif","sensillum width med","F9","mechano",NA,2.715,"yellow 1B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_W.tif","sensillum width dis","F9","mechano",NA,1.205,"yellow 1C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_W.tif","sensillum width prox","F9","mechano",NA,3.153,"yellow 2A","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_W.tif","sensillum width med","F9","mechano",NA,2.033,"yellow 2B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_W.tif","sensillum width dis","F9","mechano",NA,1.206,"yellow 2C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_W.tif","sensillum width prox","F9","mechano",NA,3.512,"yellow 3A","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_W.tif","sensillum width med","F9","mechano",NA,2.116,"yellow 3B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_W.tif","sensillum width dis","F9","mechano",NA,0.688,"yellow 3C","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_W.tif","sensillum width med","F9","olfactory","trichoid",1.705,"pink 1B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_W.tif","sensillum width med","F9","olfactory","trichoid",1.319,"pink 2B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_W.tif","sensillum width med","F9","olfactory","trichoid",1.142,"pink 3B","","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f1_xy.tif","segment width","F1",NA,NA,116.2,NA,"","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f2_xy.tif","segment width","F2",NA,NA,138.1,NA,"","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f3_xy.tif","segment width","F3",NA,NA,142.6,NA,"","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f4_xy.tif","segment width","F4",NA,NA,173,NA,"","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f5_xy.tif","segment width","F5",NA,NA,175.6,NA,"","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f6_xy.tif","segment width","F6",NA,NA,163.8,NA,"","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f7_xy.tif","segment width","F7",NA,NA,152.4,NA,"","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f8_xy.tif","segment width","F8",NA,NA,141.2,NA,"","visual","male",11.768
"NCC Ent 7","Photinus pyralis","Photinus_pyralis1_f9_xy.tif","segment width","F9",NA,NA,136.9,NA,"","visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_antennae.tif","antenna length",NA,NA,NA,3586.178,"",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_antennae.tif","segment length","F1",NA,NA,413.798,"",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_L.tif","sensillum length","F1","mechano",NA,64.449,"cyan 1",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_L.tif","sensillum length","F1","mechano",NA,50.904,"cyan 2",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_L.tif","sensillum length","F1","mechano",NA,95.084,"cyan 3",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_L.tif","sensillum length","F1","mechano",NA,67.298,"cyan 4",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_L.tif","sensillum length","F1","mechano",NA,39.207,"cyan 5",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_L.tif","sensillum length","F1","olfactory","trichoid",6.772,"magenta 1",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_L.tif","sensillum length","F1","olfactory","trichoid",3.512,"magenta 2",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis",NA,"sensillum length","F1","olfactory",NA,NA,"",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis",NA,"sensillum length","F1","olfactory",NA,NA,"",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis",NA,"sensillum length","F1","olfactory",NA,NA,"",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_W.tif","sensillum width prox","F1","mechano",NA,4.136,"cyan 1 A",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_W.tif","sensillum width med","F1","mechano",NA,3.445,"cyan 1 B",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_W.tif","sensillum width dis","F1","mechano",NA,1.066,"cyan 1 C",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_W.tif","sensillum width prox","F1","mechano",NA,3.208,"cyan 2 A",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_W.tif","sensillum width med","F1","mechano",NA,2.123,"cyan 2 B",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_W.tif","sensillum width dis","F1","mechano",NA,0.797,"cyan 2 C",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_W.tif","sensillum width prox","F1","mechano",NA,3.502,"cyan 3 A",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_W.tif","sensillum width med","F1","mechano",NA,2.297,"cyan 3 B",NA,"visual","male",11.768
"NCC Ent 8","Photinus pyralis","Photinus_pyralis2_f1_W.tif","sensillum width dis","F1","mechano",NA,1.842,"cyan 3 C",NA,"visual","male",11.768
