Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,203.473,77.311,32,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,186.442,71.26,33,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,223.193,29.804,34,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,57.143,141.176,35,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,196.302,3.585,36,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,166.947,8.067,37,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,17.927,13.894,1,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,39.216,2.241,2,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,26.443,39.216,3,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,16.583,78.431,4,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,59.384,8.067,5,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,66.106,35.854,6,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,48.627,44.594,7,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,15.238,56.919,8,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,4.258,92.325,9,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,52.885,84.258,10,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,38.543,98.151,11,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,38.095,59.384,12,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,70.812,76.863,13,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,97.479,46.835,14,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,88.739,16.134,15,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,0.672,20.84,16,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,121.232,50.644,17,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,150.14,30.476,18,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,202.129,23.529,19,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,211.316,1.793,20,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,174.566,58.039,21,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,147.227,57.367,22,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,152.605,97.703,23,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,175.91,85.378,24,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,192.493,90.084,25,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,216.919,70.14,26,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,214.454,95.014,27,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,195.406,115.63,28,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,176.134,134.678,29,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,199.44,140.728,30,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,146.779,122.129,31,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,133.557,145.658,32,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,120.112,97.255,33,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,103.753,76.19,34,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,91.428,114.062,35,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,64.314,127.507,36,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,64.09,103.305,37,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,27.563,120.336,38,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,9.188,131.092,39,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,43.922,146.106,40,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,68.347,151.709,41,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,1.793,66.106,42,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,218.039,46.835,43,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,227.227,120.336,44,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,trichoid,213.333,122.129,45,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,olfactory,basiconica,228.571,95.686,46,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,31.026,67.692,1,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,70,14.615,2,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,91.795,36.923,3,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,72.308,66.41,4,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,47.436,91.026,5,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,37.179,116.154,6,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,15.385,112.82,7,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,6.667,152.564,8,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,28.974,163.077,9,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,95.128,97.949,10,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,47.179,146.923,11,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,63.846,127.692,12,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,124.359,81.538,13,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,142.051,95.641,14,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,169.487,93.333,15,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,198.461,91.538,16,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,209.743,76.923,17,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,197.692,54.615,18,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,212.82,54.359,19,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,191.025,27.436,20,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,198.461,13.846,21,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,161.538,67.692,22,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,139.743,21.282,23,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,128.461,35.641,24,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,113.846,7.436,25,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,172.307,24.615,26,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,184.102,133.846,27,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,170.769,143.846,28,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,143.333,134.872,29,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,102.308,141.282,30,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,88.461,159.743,31,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,206.41,160.256,32,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,230.769,162.051,33,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,238.974,160.513,34,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,233.333,129.743,35,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,mechano,NA,223.846,113.846,36,yellow,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,NA,37.949,19.744,1,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,8.205,20,2,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,14.615,54.615,3,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,17.436,85.385,4,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,49.231,60.513,5,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,68.205,36.41,6,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,112.308,51.026,7,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,113.846,100.513,8,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,75.641,142.051,9,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,trichoid,127.436,132.308,10,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,111.538,155.384,11,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,52.82,162.564,12,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,trichoid,36.154,157.179,13,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,24.615,126.923,14,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,45.641,101.795,15,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,69.231,93.846,16,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,19.231,167.436,17,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,trichoid,2.821,133.333,18,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,197.179,154.872,19,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,157.179,152.051,20,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,158.718,103.59,21,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,187.948,95.384,22,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,193.589,118.974,23,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,207.692,122.051,24,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,218.974,127.949,25,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,211.538,94.872,26,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,228.718,109.487,27,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,218.205,148.461,28,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,231.795,151.025,29,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,178.205,61.795,30,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,192.051,70,31,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,158.205,44.103,32,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,203.846,35.641,33,pink,,,,,,,,,,,,,,,,,,
l punctata f7L-xy.tif,LACM Ent 574191,Lucidota punctata,F7,olfactory,basiconica,217.436,70.513,34,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,13.077,28.654,1,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,41.923,25.385,2,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,63.077,28.269,3,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,53.846,3.462,4,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,106.923,10.385,5,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,129.231,20.769,6,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,148.077,39.038,7,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,128.269,88.077,8,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,141.923,108.269,9,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,127.5,125.577,10,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,100.192,103.846,11,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,80.385,77.308,12,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,64.231,80.385,13,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,45.962,67.115,14,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,19.615,94.231,15,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,11.538,102.885,16,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,53.269,114.423,17,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,40.192,120.385,18,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,70,114.615,19,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,89.808,113.461,20,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,10,70,21,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,2.5,91.731,22,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,1.923,69.423,23,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,21.154,6.731,24,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,75.961,35.769,25,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,mechano,NA,35.962,45.385,26,yellow,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,23.654,21.731,1,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,10,2.5,2,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,1.346,20.385,3,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,6.346,45.769,4,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,21.731,47.5,5,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,50.577,40.192,6,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,NA,41.731,8.462,7,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,62.885,8.269,8,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,86.538,45,9,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,74.231,58.461,10,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,60.192,62.115,11,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,24.615,65.192,12,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,trichoid,24.423,83.269,13,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,28.846,112.115,14,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,15,109.038,15,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,29.231,124.808,16,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,38.269,100.385,17,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,53.846,91.731,18,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,40.577,82.5,19,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,75.385,97.5,20,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,trichoid,95.385,74.808,21,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,102.692,123.269,22,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,trichoid,63.269,126.731,23,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,80.961,123.461,24,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,116.154,96.731,25,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,trichoid,132.115,115.961,26,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,trichoid,130.577,67.692,27,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,118.269,33.462,28,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,trichoid,82.885,8.462,29,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,9.231,80.769,30,pink,,,,,,,,,,,,,,,,,,
l punctata f8L-xy.tif,LACM Ent 574191,Lucidota punctata,F8,olfactory,basiconica,158.654,123.846,31,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,mechano,NA,36.018,26.746,1,yellow,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,mechano,NA,22.467,7.132,2,yellow,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,mechano,NA,31.382,45.29,3,yellow,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,mechano,NA,3.923,40.297,4,yellow,,,,,,,,,,,,,,,,,,
